,accuracy,precision,recall,f1,auc,brier,kappa
24,0.869090909090909,0.8832469398402334,0.8488112544757866,0.8652851196870146,0.9268622471599574,0.10431972060572596,0.7374963648076167
25,0.8712587412587414,0.8955257939407473,0.8386008386846596,0.8657580899978563,0.9277606643367549,0.10344822416333997,0.7420267618130787
26,0.8741958041958041,0.8981252028299034,0.8416251064193017,0.8686230720158704,0.930433028297757,0.10036859786164357,0.7477942426436415
27,0.8681818181818178,0.8918259799800871,0.8358157294128784,0.8624648046563769,0.9254799263345701,0.10479763089710907,0.7356798846864475
28,0.8774825174825177,0.9012048657635429,0.8459469439099849,0.8723381260526835,0.9335156312709878,0.0971629848694581,0.7544590796896571
29,0.8732867132867131,0.901993409379494,0.8354880988571284,0.8671606112554433,0.9291531283605073,0.10122902707810838,0.7459262217177718
30,0.8706293706293706,0.8919059137273723,0.8412101608394751,0.8654325520882823,0.9271329634622836,0.10388498463067625,0.7407919585304367
31,0.872797202797203,0.8957872703552462,0.8424496955514406,0.8677239543040929,0.9279597472177384,0.10227718784856708,0.7450651936731012
32,0.867062937062937,0.8908067448850646,0.8350641417426067,0.8614096524658934,0.9272703453314547,0.10467934813518101,0.7335539606835152
33,0.8765734265734264,0.8960628921020946,0.8502110622018257,0.8720638998236256,0.930894539452562,0.09976428092136262,0.7526964643442128
34,0.8726573426573425,0.8957489455945019,0.8411887870505806,0.8672203413018046,0.9282730770567403,0.10168067871816693,0.74464151602558
35,0.8763636363636362,0.9016496107008001,0.8427597324482626,0.8709063001905503,0.9293108481573858,0.10026206171728534,0.7521462981280141
36,0.8708391608391605,0.8925769226011804,0.8416134583586481,0.8658450186451043,0.9306496747092637,0.10113706199240173,0.7410709713085004
37,0.8688111888111885,0.8905117642721194,0.8385800029479306,0.8633001995151014,0.9265630234370841,0.10379475711713541,0.7369983585675045
38,0.8699999999999999,0.8967649354369489,0.834452641276795,0.8641474490781259,0.9284838585661288,0.10178595365907334,0.7394334435052454
39,0.874965034965035,0.894649410851912,0.8481005998171987,0.8702748913353282,0.9303556701648233,0.0997674812457871,0.7493503337964497
40,0.8733566433566434,0.8963375771541231,0.8430270330960842,0.8683129814070673,0.93093137375134,0.10013057180111358,0.7461935090604302
41,0.8692307692307694,0.8884496222307905,0.8429834773047188,0.8646580873475836,0.9282179350411593,0.10265474790736684,0.7378768444743286
42,0.8713286713286712,0.8949780244488522,0.839748357441621,0.866042521458678,0.9295837344674317,0.10107997563214513,0.7421640648840689
43,0.8755244755244753,0.9027083331322022,0.8406029737191528,0.8700437280666306,0.926120373626218,0.1008515941487118,0.7505149062234578
44,0.8717482517482518,0.8969585784581424,0.8380933547294473,0.8661533494365372,0.931025617088259,0.09978464872117736,0.742978846178077
45,0.8744755244755243,0.8906729290897337,0.8514533923669698,0.8702009323713873,0.9310227652867004,0.10007085609285314,0.7484878909982118
46,0.8773426573426574,0.9036222773733453,0.8433707328117499,0.8720658338167898,0.9298195416683448,0.10057201624240461,0.7540874699058755
47,0.8741258741258743,0.8968496453526055,0.8438099761233216,0.8691237378955166,0.9267167695629779,0.10245611469310781,0.7476636616258037
48,0.8733566433566434,0.9020633177163989,0.8355628004985721,0.8670926126318781,0.929260194846936,0.10130918891618262,0.7460493288283668
49,0.8741958041958041,0.9007799896672684,0.8392299727421705,0.8684520416729176,0.9305636401447801,0.10006091123845196,0.747846807026212
